q,p,d,n,m,h,k,family,verdict,witness,profile,population_searched,exhaustive,population_definition
8,2,3,20,5,4,7,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7],""positions"":[0,5,10,15,1,6,11]}","[4,4,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,2]}","[0,1,1,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16]}","[3,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2]}","[0,0,1,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2]}","[3,0,1,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,10,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,3]}","[0,0,1,1,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,10,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7]}","[3,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,11,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12]}","[0,0,1,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,11,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12]}","[3,0,1,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,12,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,3]}","[0,0,1,1,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,12,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17]}","[3,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,13,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3]}","[0,0,0,1,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,13,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3]}","[3,0,0,1,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,14,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,4]}","[0,0,0,1,1]",2,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,14,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8]}","[3,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,15,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13]}","[0,0,0,1,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,15,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13]}","[3,0,0,1,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,16,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,4]}","[0,0,0,1,1]",2,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,16,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,18]}","[3,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,17,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,18,4]}","[0,0,0,0,1]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,17,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,18,4]}","[3,0,0,0,1]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,18,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,4,9,14]}","[0,0,0,1,1]",2,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,18,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,18,4,9]}","[3,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,19,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,18,4,9,14]}","[0,0,0,0,1]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,19,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,18,4,9,14]}","[3,0,0,0,1]",1,no,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,20,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
8,2,3,20,5,4,20,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,5,10,15,1,6,11,16,2,7,12,17,3,8,13,18,4,9,14,19]}","[3,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}","[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,3]}","[1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,3,all_distinct,FOUND,"{""coeffs"":[1,2,3],""positions"":[0,1,2]}","[1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,3]}","[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,4,all_distinct,FOUND,"{""coeffs"":[1,2,3,4],""positions"":[0,1,2,3]}","[1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,4]}","[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,5,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5],""positions"":[0,1,2,3,4]}","[1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,1,2,3,4,6]}","[1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,6,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6],""positions"":[0,1,2,3,4,5]}","[1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,7]}","[1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,7,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7],""positions"":[0,1,2,3,4,5,6]}","[1,2,3,4,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,9]}","[1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}","[2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,10,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,10,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,11,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10]}","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,11,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10]}","[2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,12,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,12]}","[1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,12,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11]}","[2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,13,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,13,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,14,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,14]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,14,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,15,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,15]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,15,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,16,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,16,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,17,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,17,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,18,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,18,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,19,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,19,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,20,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,20,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,21,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
8,2,3,21,21,1,21,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}","[1,1,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,11]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,11]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,11,1]}","[0,1,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,11,1]}","[3,1,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,3,all_distinct,FOUND,"{""coeffs"":[1,2,3],""positions"":[0,11,1]}","[3,3,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,11,1,2]}","[0,1,1,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,11,1,12]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,4,all_distinct,FOUND,"{""coeffs"":[1,2,3,4],""positions"":[0,11,1,12]}","[3,7,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,11,1,12,2]}","[0,0,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,11,1,12,2]}","[3,0,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,5,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5],""positions"":[0,11,1,12,2]}","[3,7,5,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,11,1,12,2,3]}","[0,0,1,1,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,11,1,12,2,13]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,6,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6],""positions"":[0,11,1,12,2,13]}","[3,7,3,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3]}","[0,0,0,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3]}","[3,0,0,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,7,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7],""positions"":[0,11,1,12,2,13,3]}","[3,7,3,7,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,4]}","[0,0,0,1,1,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4]}","[0,0,0,0,1,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4]}","[3,0,0,0,1,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,10,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,5]}","[0,0,0,0,1,1,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,10,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,11,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5]}","[0,0,0,0,0,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,11,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5]}","[3,0,0,0,0,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,12,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5,6]}","[0,0,0,0,0,1,1,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,12,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5,16]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,13,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5,16,6]}","[0,0,0,0,0,0,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,13,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5,16,6]}","[3,0,0,0,0,0,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,14,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5,16,6,7]}","[0,0,0,0,0,0,1,1,0,0,0]",2,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,14,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5,16,6,17]}","[3,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
8,2,3,22,11,2,15,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,11,1,12,2,13,3,14,4,15,5,16,6,17,7]}","[0,0,0,0,0,0,0,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
